X,Y,OBJECTID,事務所名,路線名,管理番号,照明灯種別,設置位置,緯度,経度,X座標,Y座標
138.2606389,34.79988889,465,島田土木事務所,（国）１５０号,F150-82,水銀灯,焼津市西島 富士見橋 東側たもと,34.79988889,138.2606389,-21901.73257,-133110.4195
138.2739722,34.8115,466,島田土木事務所,（国）１５０号,F150-98,高圧ナトリウム灯,焼津市下江留1450-1 清水銀行大井川支店東,34.8115,138.2739722,-20678.81974,-131825.2706
138.2737222,34.8113055600001,467,島田土木事務所,（国）１５０号,F150-99,高圧ナトリウム灯,焼津市下江留1724-1 清水銀行大井川支店前,34.81130556,138.2737222,-20701.74039,-131846.7876
138.315,34.8801666700001,468,島田土木事務所,（国）１５０号,F150B-22,水銀灯,焼津市中里299-2　電化の落合前,34.88016667,138.315,-16911.21447,-124215.9784
138.31375,34.87977778,469,島田土木事務所,（国）１５０号,F150B-23,水銀灯,焼津市中里西　朝比奈川橋,34.87977778,138.31375,-17025.55977,-124258.9053
138.3134167,34.87952778,470,島田土木事務所,（国）１５０号,F150B-24,水銀灯,焼津市中里西　朝比奈川橋,34.87952778,138.3134167,-17056.08195,-124286.5805
138.3130278,34.87961111,471,島田土木事務所,（国）１５０号,F150B-25,水銀灯,焼津市中里西　朝比奈川橋,34.87961111,138.3130278,-17091.61422,-124277.2706
138.3126667,34.87952778,472,島田土木事務所,（国）１５０号,F150B-26,水銀灯,焼津市中里西　朝比奈川橋,34.87952778,138.3126667,-17124.64154,-124286.4525
138.3108056,34.87913889,473,島田土木事務所,（国）１５０号,F150B-27,高圧ナトリウム灯,焼津市八楠1098-2　藤田自動車南,34.87913889,138.3108056,-17294.85226,-124329.2714
137.8608611,34.8334166700001,474,袋井土木事務所,（主）掛川天竜線,I40-30,その他,磐田市上野部,34.83341667,137.8608611,-58458.39657,-129231.178
137.8609444,34.83363889,475,袋井土木事務所,（主）掛川天竜線,I40-58,その他,磐田市敷地地内,34.83363889,137.8609444,-58450.61768,-129206.5759
137.9218889,34.7403333300001,476,袋井土木事務所,（主）袋井大須賀線,I41-29,,袋井市高尾,34.74033333,137.9218889,-52935.90451,-139590.5565
137.9325,34.94033333,477,袋井土木事務所,（主）袋井春野線,I58-75-3,低圧ナトリウム灯,森町三倉田能,34.94033333,137.9325,-51838.72385,-117410.3989
137.9403611,34.9111666700001,478,袋井土木事務所,（主）袋井春野線,I58-114,低圧ナトリウム灯,森町三倉,34.91116667,137.9403611,-51138.73017,-120649.9007
138.0826111,34.75083333,479,袋井土木事務所,（主）吉田大東線,I79-13,低圧ナトリウム灯,菊川市加茂白岩,34.75083333,138.0826111,-38214.10612,-138498.6942
138.0473333,34.8396944400001,480,袋井土木事務所,（主）焼津森線,I81-2,,掛川市松葉峡の前,34.83969444,138.0473333,-41399.55104,-128627.623
137.9308889,34.8084444400001,481,袋井土木事務所,（主）焼津森線,I81-9,低圧ナトリウム灯,袋井市袋井市大日～周智郡森町飯田,34.80844444,137.9308889,-52068.98782,-132039.8778
137.8582222,34.73061111,482,袋井土木事務所,（県）横川磐田線,I86-21,,磐田市見付二番町,34.73061111,137.8582222,-58772.63621,-140633.6464
137.8578056,34.74505556,483,袋井土木事務所,（県）横川磐田線,I86-22,,磐田市見付美登里町,34.74505556,137.8578056,-58800.55972,-139031.1211
137.8585,34.7417777800001,484,袋井土木事務所,（県）横川磐田線,I86-23,,磐田市見付美登里町,34.74177778,137.8585,-58739.29464,-139395.1222
138.3206667,34.8825555600001,485,島田土木事務所,（国）１５０号,F150B-15,水銀灯,焼津市中里　第4東益津架道橋西,34.88255556,138.3206667,-16392.73808,-123951.9266
138.3199444,34.8823333300001,486,島田土木事務所,（国）１５０号,F150B-16,高圧ナトリウム灯,焼津市中里　大谷石材センター向,34.88233333,138.3199444,-16458.80101,-123976.4596
138.3188611,34.88113889,487,島田土木事務所,（国）１５０号,F150B-17,高圧ナトリウム灯,焼津市中里　中里2号地下道南出口付近,34.88113889,138.3188611,-16558.06741,-124108.7774
138.3186944,34.8815277800001,488,島田土木事務所,（国）１５０号,F150B-18,高圧ナトリウム灯,焼津市中里318番地　伊東美容院横,34.88152778,138.3186944,-16573.22481,-124065.6112
138.3171111,34.8806944400001,489,島田土木事務所,（国）１５０号,F150B-19,高圧ナトリウム灯,焼津市中里306-2　coffeeめだか西,34.88069444,138.3171111,-16718.12665,-124157.7885
138.3156667,34.8803888900001,490,島田土木事務所,（国）１５０号,F150B-20,高圧ナトリウム灯,焼津市中里299-2　つり具真木葉前（中里1号地下道）,34.88038889,138.3156667,-16850.22743,-124191.4404
138.3157778,34.8800555600001,491,島田土木事務所,（国）１５０号,F150B-21,水銀灯,焼津市岡当目中部レンタカー筋向交差点（中里2号地下道）,34.88005556,138.3157778,-16840.13865,-124228.4345
137.9868611,34.91844444,492,袋井土木事務所,（県）大河内森線,I399-大月夜トンネル,低圧ナトリウム灯,森町亀久保地内,34.91844444,137.9868611,-46885.46945,-119865.3481
137.9608611,34.73052778,493,袋井土木事務所,（県）磐田掛川線,I403-95,,袋井市豊沢地内,34.73052778,137.9608611,-49373.12826,-140698.0786
137.8938056,34.6753888900001,494,袋井土木事務所,（県）浜松御前崎自転車道線,I4376-12,,磐田市福田,34.67538889,137.8938056,-55550.84456,-146779.4602
138.1595556,35.1664722200001,495,島田土木事務所,（県）接岨峡線,G388-3,低圧ナトリウム灯,川根本町犬間地先,35.16647222,138.1595556,-31012.43589,-92418.67648
138.1189444,34.8498611100001,496,島田土木事務所,（国）４７３号,G473-28,高圧ナトリウム灯,島田市横岡新田地内,34.84986111,138.1189444,-34845.88886,-127527.0822
138.1185833,34.85055556,497,島田土木事務所,（国）４７３号,G473-29,高圧ナトリウム灯,島田市横岡新田地内,34.85055556,138.1185833,-34878.61795,-127449.9229
138.1176111,34.85302778,498,島田土木事務所,（国）４７３号,G473-29-1,高圧ナトリウム灯,島田市横岡新田,34.85302778,138.1176111,-34966.47707,-127175.3468
138.1619444,35.09827778,499,島田土木事務所,（国）３６２号,G362-21-3,高圧ナトリウム灯,川根本町小長井　（静岡側）,35.09827778,138.1619444,-30820.50863,-99984.40269
138.1638611,35.1000277800001,500,島田土木事務所,（国）３６２号,G362-22,高圧ナトリウム灯,川根本町小長井,35.10002778,138.1638611,-30645.11036,-99790.86292
138.1046389,35.0663611100001,501,島田土木事務所,（国）３６２号,G362-23,高圧ナトリウム灯,川根本町水川,35.06636111,138.1046389,-36059.12121,-103505.7525
138.1066944,35.0688333300001,502,島田土木事務所,（国）３６２号,G362-24,高圧ナトリウム灯,川根本町水川,35.06883333,138.1066944,-35870.56104,-103232.2464
138.1078333,35.0707777800001,503,島田土木事務所,（国）３６２号,G362-25,高圧ナトリウム灯,川根本町水川,35.07077778,138.1078333,-35765.84224,-103016.9545
138.09025,35.0533888900001,504,島田土木事務所,（国）３６２号,G362-26-1,高圧ナトリウム灯,川根本町水川　（水川トンネル坑外灯）,35.05338889,138.09025,-37377.38684,-104939.4834
138.0892778,35.0547777800001,505,島田土木事務所,（国）３６２号,G362-26-2,高圧ナトリウム灯,川根本町水川　（水川トンネル坑外灯）,35.05477778,138.0892778,-37465.4389,-104785.0471
138.0875278,35.0579722200001,506,島田土木事務所,（国）３６２号,G362-新1,,川根本町上長尾,35.05797222,138.0875278,-37623.60679,-104430.0245
138.1093056,35.0721388900001,507,島田土木事務所,（国）３６２号,G362-6-4,高圧ナトリウム灯,川根本町徳山　淙徳橋,35.07213889,138.1093056,-35630.98163,-102866.4913
138.1093889,35.0720833300001,508,島田土木事務所,（国）３６２号,G362-6-5,高圧ナトリウム灯,川根本町徳山　淙徳橋,35.07208333,138.1093889,-35623.40611,-102872.6845
138.10975,35.0725555600001,509,島田土木事務所,（国）３６２号,G362-6-6,高圧ナトリウム灯,川根本町徳山　淙徳橋,35.07255556,138.10975,-35590.26798,-102820.4281
138.1105833,35.0737777800001,510,島田土木事務所,（国）３６２号,G362-6-7,高圧ナトリウム灯,川根本町徳山,35.07377778,138.1105833,-35513.7395,-102685.1423
138.1105278,35.07347222,511,島田土木事務所,（国）３６２号,G362-6-8,高圧ナトリウム灯,川根本町徳山,35.07347222,138.1105278,-35518.93794,-102719.0188
138.2998333,34.8423888900001,512,島田土木事務所,（国）１５０号,F150B-117,高圧ナトリウム灯,焼津市中根地内,34.84238889,138.2998333,-18305.99973,-128403.8961
138.3317222,34.89322222,513,島田土木事務所,（国）１５０号,F150B-68-2,高圧ナトリウム灯,焼津市高崎地先（ホンダプリモエイト焼津支店前）,34.89322222,138.3317222,-15380.16901,-122770.4529
138.3301111,34.89161111,514,島田土木事務所,（国）１５０号,F150B-68-3,高圧ナトリウム灯,焼津市高崎地先（花宮園手前）,34.89161111,138.3301111,-15527.72373,-122948.921
138.3323889,34.89386111,515,島田土木事務所,（国）１５０号,F150B-68-4,高圧ナトリウム灯,焼津市高崎,34.89386111,138.3323889,-15319.11838,-122699.6844
138.3308056,34.8924722200001,516,島田土木事務所,（国）１５０号,F150B-68-5,高圧ナトリウム灯,焼津市高崎,34.89247222,138.3308056,-15464.09007,-122853.5075
138.3288889,34.8903055600001,517,島田土木事務所,（国）１５０号,F150B-68-6,高圧ナトリウム灯,焼津市高崎,34.89030556,138.3288889,-15639.68128,-123093.5524
138.3338056,34.895,518,島田土木事務所,（国）１５０号,F150B-67,高圧ナトリウム灯,焼津市野秋（大谷石材センター前）下り,34.895,138.3338056,-15189.42952,-122573.5657
138.3337222,34.89541667,519,島田土木事務所,（国）１５０号,F150B-68,高圧ナトリウム灯,焼津市野秋（大谷石材センター前）上り,34.89541667,138.3337222,-15196.96969,-122527.3328
138.3332222,34.89461111,520,島田土木事務所,（国）１５０号,F150B-68-1,高圧ナトリウム灯,焼津市高崎地先（カーボックスフリーエイト前）,34.89461111,138.3332222,-15242.81608,-122616.6158
137.4988889,34.68722222,521,浜松土木事務所,（国）４２号,K42-49,,湖西市白須賀,34.68722222,137.4988889,-91728.47746,-145177.9711
137.4989444,34.68713889,522,浜松土木事務所,（国）４２号,K42-50,,湖西市白須賀,34.68713889,137.4989444,-91723.47934,-145187.2654
137.5124722,34.6794166700001,523,浜松土木事務所,（国）４２号,K42-新1,その他,湖西市白須賀,34.67941667,137.5124722,-90492.33113,-146056.1307
137.5463889,34.77,524,浜松土木事務所,（国）３０１号,K301-21,低圧ナトリウム灯,湖西市横山（三ヶ日町下尾奈地内）,34.77,137.5463889,-87288.98992,-136037.6916
138.3005556,34.82958333,525,島田土木事務所,（国）１５０号,F150-60,水銀灯,焼津市三和木屋川橋,34.82958333,138.3005556,-18242.7735,-129824.5064
138.30025,34.8292222200001,526,島田土木事務所,（国）１５０号,F150-61,高圧ナトリウム灯,焼津市三和（焼津ｽｲﾐﾝｸﾞｽｸｰﾙ附近）,34.82922222,138.30025,-18270.80225,-129864.5075
138.299,34.82863889,527,島田土木事務所,（国）１５０号,F150-62,高圧ナトリウム灯,焼津市三和北村自動車販売前,34.82863889,138.299,-18385.26749,-129928.9859
138.2983611,34.828,528,島田土木事務所,（国）１５０号,F150-63,高圧ナトリウム灯,焼津市三和1198ﾆｯﾄｰｱﾄﾞ営業所向,34.828,138.2983611,-18443.84864,-129999.7385
138.3009722,34.8629166700001,529,島田土木事務所,（国）１５０号,F150B-104,高圧ナトリウム灯,焼津市五ヶ堀之内地内,34.86291667,138.3009722,-18197.32352,-126127.0179
138.3009722,34.8626666700001,530,島田土木事務所,（国）１５０号,F150B-105,高圧ナトリウム灯,焼津市五ヶ堀之内地内,34.86266667,138.3009722,-18197.37858,-126154.7497
138.3009444,34.8618611100001,531,島田土木事務所,（国）１５０号,F150B-106,高圧ナトリウム灯,焼津市五ヶ堀之内地内,34.86186111,138.3009444,-18200.096,-126244.1032
138.30075,34.8654722200001,532,島田土木事務所,（国）１５０号,F150B-107,高圧ナトリウム灯,焼津市五ヶ堀之内地内,34.86547222,138.30075,-18217.07783,-125843.4975
138.3009167,34.876,533,島田土木事務所,（国）１５０号,F150B-108,高圧ナトリウム灯,焼津市大覚寺地内,34.876,138.3009167,-18199.51952,-124675.709
138.3009722,34.8761388900001,534,島田土木事務所,（国）１５０号,F150B-109,高圧ナトリウム灯,焼津市大覚寺地内,34.87613889,138.3009722,-18194.41071,-124660.3124
138.3003333,34.8424444400001,535,島田土木事務所,（国）１５０号,F150B-116,高圧ナトリウム灯,焼津市中根地内,34.84244444,138.3003333,-18260.26051,-128397.8252
138.29975,34.8688055600001,536,島田土木事務所,（国）１５０号,F150B-44,高圧ナトリウム灯,焼津市小土505-1,34.86880556,138.29975,-18307.76742,-125473.5569
138.29975,34.8686388900001,537,島田土木事務所,（国）１５０号,F150B-45,高圧ナトリウム灯,焼津市小土,34.86863889,138.29975,-18307.80436,-125492.0451
138.1273333,35.0975833300001,538,島田土木事務所,（国）３６２号,G362-7-10,高圧ナトリウム灯,川根本町崎平地内　柳崎大橋上部,35.09758333,138.1273333,-33976.30442,-100050.1863
138.1276111,35.09411111,539,島田土木事務所,（国）３６２号,G362-7-11,高圧ナトリウム灯,川根本町崎平,35.09411111,138.1276111,-33952.41825,-100435.4614
138.1051111,35.07775,540,島田土木事務所,（国）３６２号,G362-新2,,川根本町徳山,35.07775,138.1051111,-36011.04849,-102242.5341
138.10425,35.07886111,541,島田土木事務所,（国）３６２号,G362-新3,,川根本町藤川,35.07886111,138.10425,-36089.08672,-102118.9653
138.1039167,35.07944444,542,島田土木事務所,（国）３６２号,G362-新4,,川根本町藤川,35.07944444,138.1039167,-36119.2267,-102054.1347
138.136,35.10102778,543,島田土木事務所,（国）３６２号,G362-新5,,川根本町藤川,35.10102778,138.136,-33184.75803,-99671.00699
138.1370278,35.10125,544,島田土木事務所,（国）３６２号,G362-新6,,川根本町藤川,35.10125,138.1370278,-33090.96826,-99646.69748
138.1375278,35.10127778,545,島田土木事務所,（国）３６２号,G362-新7,,川根本町藤川,35.10127778,138.1375278,-33045.37351,-99643.78172
138.13775,35.10127778,546,島田土木事務所,（国）３６２号,G362-新8,,川根本町藤川,35.10127778,138.13775,-33025.11437,-99643.8554
138.1385556,35.1022777800001,547,島田土木事務所,（国）３６２号,G362-新9,,川根本町藤川,35.10227778,138.1385556,-32951.27142,-99533.19
138.139,35.10325,548,島田土木事務所,（国）３６２号,G362-新10,,川根本町藤川,35.10325,138.139,-32910.36287,-99425.48648
